model,site,year,predicted
MPI-ESM-LR.WRF,ibp,2037,238
MPI-ESM-LR.WRF,ibp,2038,244
MPI-ESM-LR.WRF,ibp,2039,221
MPI-ESM-LR.WRF,ibp,2040,241
MPI-ESM-LR.WRF,ibp,2041,172
MPI-ESM-LR.WRF,ibp,2042,197
MPI-ESM-LR.WRF,ibp,2043,231
MPI-ESM-LR.WRF,ibp,2044,239
MPI-ESM-LR.WRF,ibp,2045,208
MPI-ESM-LR.WRF,ibp,2046,221
MPI-ESM-LR.WRF,ibp,2047,221
MPI-ESM-LR.WRF,ibp,2048,190
MPI-ESM-LR.WRF,ibp,2049,206
MPI-ESM-LR.WRF,ibp,2050,228
MPI-ESM-LR.WRF,ibp,2051,221
MPI-ESM-LR.WRF,ibp,2052,219
MPI-ESM-LR.WRF,ibp,2053,190
MPI-ESM-LR.WRF,ibp,2054,222
MPI-ESM-LR.WRF,ibp,2055,229
MPI-ESM-LR.WRF,ibp,2056,136
MPI-ESM-LR.WRF,ibp,2057,206
MPI-ESM-LR.WRF,ibp,2058,244
MPI-ESM-LR.WRF,ibp,2059,188
MPI-ESM-LR.WRF,ibp,2060,197
MPI-ESM-LR.WRF,ibp,2061,228
MPI-ESM-LR.WRF,ibp,2062,216
MPI-ESM-LR.WRF,ibp,2063,162
MPI-ESM-LR.WRF,ibp,2064,182
MPI-ESM-LR.WRF,ibp,2065,236
MPI-ESM-LR.WRF,ibp,2066,209
MPI-ESM-LR.WRF,ibp,2067,244
MPI-ESM-LR.WRF,ibp,2068,181
MPI-ESM-LR.WRF,ibp,2069,219
MPI-ESM-LR.WRF,ibp,2070,191
MPI-ESM-LR.WRF,ibp,2071,216
MPI-ESM-LR.WRF,ibp,2072,194
MPI-ESM-LR.WRF,ibp,2073,180
MPI-ESM-LR.WRF,ibp,2074,244
MPI-ESM-LR.WRF,ibp,2075,209
MPI-ESM-LR.WRF,ibp,2076,175
MPI-ESM-LR.WRF,ibp,2077,217
MPI-ESM-LR.WRF,ibp,2078,185
MPI-ESM-LR.WRF,ibp,2080,257
MPI-ESM-LR.WRF,ibp,2081,251
MPI-ESM-LR.WRF,ibp,2082,232
MPI-ESM-LR.WRF,ibp,2083,185
MPI-ESM-LR.WRF,ibp,2084,217
MPI-ESM-LR.WRF,ibp,2085,174
MPI-ESM-LR.WRF,ibp,2086,217
MPI-ESM-LR.WRF,ibp,2087,259
MPI-ESM-LR.WRF,ibp,2088,207
MPI-ESM-LR.WRF,ibp,2089,192
MPI-ESM-LR.WRF,ibp,2090,169
MPI-ESM-LR.WRF,ibp,2091,249
MPI-ESM-LR.WRF,ibp,2092,201
MPI-ESM-LR.WRF,ibp,2093,171
MPI-ESM-LR.WRF,ibp,2094,247
MPI-ESM-LR.WRF,ibp,2095,256
MPI-ESM-LR.WRF,ibp,2096,244
MPI-ESM-LR.WRF,ibp,2097,211
MPI-ESM-LR.WRF,ibp,2098,191
MPI-ESM-LR.WRF,ibp,2099,204
MPI-ESM-LR.WRF,ibp,2100,217
MPI-ESM-LR.WRF,kansas,2007,105
MPI-ESM-LR.WRF,kansas,2008,124
MPI-ESM-LR.WRF,kansas,2009,114
MPI-ESM-LR.WRF,kansas,2010,115
MPI-ESM-LR.WRF,kansas,2011,121
MPI-ESM-LR.WRF,kansas,2012,110
MPI-ESM-LR.WRF,kansas,2013,106
MPI-ESM-LR.WRF,kansas,2014,144
MPI-ESM-LR.WRF,kansas,2015,116
MPI-ESM-LR.WRF,kansas,2016,112
MPI-ESM-LR.WRF,kansas,2017,104
MPI-ESM-LR.WRF,kansas,2018,107
MPI-ESM-LR.WRF,kansas,2019,113
MPI-ESM-LR.WRF,kansas,2020,113
MPI-ESM-LR.WRF,kansas,2021,113
MPI-ESM-LR.WRF,kansas,2022,106
MPI-ESM-LR.WRF,kansas,2023,105
MPI-ESM-LR.WRF,kansas,2024,108
MPI-ESM-LR.WRF,kansas,2025,104
MPI-ESM-LR.WRF,kansas,2026,109
MPI-ESM-LR.WRF,kansas,2027,105
MPI-ESM-LR.WRF,kansas,2028,111
MPI-ESM-LR.WRF,kansas,2029,114
MPI-ESM-LR.WRF,kansas,2030,114
MPI-ESM-LR.WRF,kansas,2031,108
MPI-ESM-LR.WRF,kansas,2032,114
MPI-ESM-LR.WRF,kansas,2033,108
MPI-ESM-LR.WRF,kansas,2034,106
MPI-ESM-LR.WRF,kansas,2035,115
MPI-ESM-LR.WRF,kansas,2036,117
MPI-ESM-LR.WRF,kansas,2037,117
MPI-ESM-LR.WRF,kansas,2038,106
MPI-ESM-LR.WRF,kansas,2039,104
MPI-ESM-LR.WRF,kansas,2040,104
MPI-ESM-LR.WRF,kansas,2041,121
MPI-ESM-LR.WRF,kansas,2042,116
MPI-ESM-LR.WRF,kansas,2043,110
MPI-ESM-LR.WRF,kansas,2044,119
MPI-ESM-LR.WRF,kansas,2045,110
MPI-ESM-LR.WRF,kansas,2046,125
MPI-ESM-LR.WRF,kansas,2047,106
MPI-ESM-LR.WRF,kansas,2048,105
MPI-ESM-LR.WRF,kansas,2049,141
MPI-ESM-LR.WRF,kansas,2050,116
MPI-ESM-LR.WRF,kansas,2051,114
MPI-ESM-LR.WRF,kansas,2052,115
MPI-ESM-LR.WRF,kansas,2053,109
MPI-ESM-LR.WRF,kansas,2054,112
MPI-ESM-LR.WRF,kansas,2055,109
MPI-ESM-LR.WRF,kansas,2056,105
MPI-ESM-LR.WRF,kansas,2057,111
MPI-ESM-LR.WRF,kansas,2058,105
MPI-ESM-LR.WRF,kansas,2059,108
MPI-ESM-LR.WRF,kansas,2060,108
MPI-ESM-LR.WRF,kansas,2061,108
MPI-ESM-LR.WRF,kansas,2062,110
MPI-ESM-LR.WRF,kansas,2063,120
MPI-ESM-LR.WRF,kansas,2064,113
MPI-ESM-LR.WRF,kansas,2065,112
MPI-ESM-LR.WRF,kansas,2066,108
MPI-ESM-LR.WRF,kansas,2067,109
MPI-ESM-LR.WRF,kansas,2068,110
MPI-ESM-LR.WRF,kansas,2069,103
MPI-ESM-LR.WRF,kansas,2070,103
MPI-ESM-LR.WRF,kansas,2071,113
MPI-ESM-LR.WRF,kansas,2072,102
MPI-ESM-LR.WRF,kansas,2073,105
MPI-ESM-LR.WRF,kansas,2074,116
MPI-ESM-LR.WRF,kansas,2075,108
MPI-ESM-LR.WRF,kansas,2076,106
MPI-ESM-LR.WRF,kansas,2077,113
MPI-ESM-LR.WRF,kansas,2078,111
MPI-ESM-LR.WRF,kansas,2079,107
MPI-ESM-LR.WRF,kansas,2080,103
MPI-ESM-LR.WRF,kansas,2081,106
MPI-ESM-LR.WRF,kansas,2082,107
MPI-ESM-LR.WRF,kansas,2083,106
MPI-ESM-LR.WRF,kansas,2084,107
MPI-ESM-LR.WRF,kansas,2085,106
MPI-ESM-LR.WRF,kansas,2086,107
MPI-ESM-LR.WRF,kansas,2087,124
MPI-ESM-LR.WRF,kansas,2088,114
MPI-ESM-LR.WRF,kansas,2089,109
MPI-ESM-LR.WRF,kansas,2090,113
MPI-ESM-LR.WRF,kansas,2091,106
MPI-ESM-LR.WRF,kansas,2092,115
MPI-ESM-LR.WRF,kansas,2093,115
MPI-ESM-LR.WRF,kansas,2094,114
MPI-ESM-LR.WRF,kansas,2095,104
MPI-ESM-LR.WRF,kansas,2096,108
MPI-ESM-LR.WRF,kansas,2097,104
MPI-ESM-LR.WRF,kansas,2098,116
MPI-ESM-LR.WRF,kansas,2099,108
MPI-ESM-LR.WRF,kansas,2100,115
MPI-ESM-LR.WRF,oakville,2007,141
MPI-ESM-LR.WRF,oakville,2008,139
MPI-ESM-LR.WRF,oakville,2009,139
MPI-ESM-LR.WRF,oakville,2010,133
MPI-ESM-LR.WRF,oakville,2011,143
MPI-ESM-LR.WRF,oakville,2012,134
MPI-ESM-LR.WRF,oakville,2013,139
MPI-ESM-LR.WRF,oakville,2014,133
MPI-ESM-LR.WRF,oakville,2015,134
MPI-ESM-LR.WRF,oakville,2016,134
MPI-ESM-LR.WRF,oakville,2017,137
MPI-ESM-LR.WRF,oakville,2018,130
MPI-ESM-LR.WRF,oakville,2019,135
MPI-ESM-LR.WRF,oakville,2020,144
MPI-ESM-LR.WRF,oakville,2021,135
MPI-ESM-LR.WRF,oakville,2022,135
MPI-ESM-LR.WRF,oakville,2023,132
MPI-ESM-LR.WRF,oakville,2024,133
MPI-ESM-LR.WRF,oakville,2025,135
MPI-ESM-LR.WRF,oakville,2026,137
MPI-ESM-LR.WRF,oakville,2027,130
MPI-ESM-LR.WRF,oakville,2028,129
MPI-ESM-LR.WRF,oakville,2029,132
MPI-ESM-LR.WRF,oakville,2030,127
MPI-ESM-LR.WRF,oakville,2031,128
MPI-ESM-LR.WRF,oakville,2032,132
MPI-ESM-LR.WRF,oakville,2033,134
MPI-ESM-LR.WRF,oakville,2034,132
MPI-ESM-LR.WRF,oakville,2035,135
MPI-ESM-LR.WRF,oakville,2036,135
MPI-ESM-LR.WRF,oakville,2037,127
MPI-ESM-LR.WRF,oakville,2038,134
MPI-ESM-LR.WRF,oakville,2039,131
MPI-ESM-LR.WRF,oakville,2040,126
MPI-ESM-LR.WRF,oakville,2041,126
MPI-ESM-LR.WRF,oakville,2042,131
MPI-ESM-LR.WRF,oakville,2043,131
MPI-ESM-LR.WRF,oakville,2044,135
MPI-ESM-LR.WRF,oakville,2045,132
MPI-ESM-LR.WRF,oakville,2046,131
MPI-ESM-LR.WRF,oakville,2047,133
MPI-ESM-LR.WRF,oakville,2048,130
MPI-ESM-LR.WRF,oakville,2049,129
MPI-ESM-LR.WRF,oakville,2050,135
MPI-ESM-LR.WRF,oakville,2051,132
MPI-ESM-LR.WRF,oakville,2052,133
MPI-ESM-LR.WRF,oakville,2053,134
MPI-ESM-LR.WRF,oakville,2054,131
MPI-ESM-LR.WRF,oakville,2055,137
MPI-ESM-LR.WRF,oakville,2056,129
MPI-ESM-LR.WRF,oakville,2057,122
MPI-ESM-LR.WRF,oakville,2058,129
MPI-ESM-LR.WRF,oakville,2059,123
MPI-ESM-LR.WRF,oakville,2060,125
MPI-ESM-LR.WRF,oakville,2061,131
MPI-ESM-LR.WRF,oakville,2062,128
MPI-ESM-LR.WRF,oakville,2063,134
MPI-ESM-LR.WRF,oakville,2064,122
MPI-ESM-LR.WRF,oakville,2065,127
MPI-ESM-LR.WRF,oakville,2066,132
MPI-ESM-LR.WRF,oakville,2067,128
MPI-ESM-LR.WRF,oakville,2068,124
MPI-ESM-LR.WRF,oakville,2069,129
MPI-ESM-LR.WRF,oakville,2070,121
MPI-ESM-LR.WRF,oakville,2071,126
MPI-ESM-LR.WRF,oakville,2072,135
MPI-ESM-LR.WRF,oakville,2073,131
MPI-ESM-LR.WRF,oakville,2074,133
MPI-ESM-LR.WRF,oakville,2075,128
MPI-ESM-LR.WRF,oakville,2076,123
MPI-ESM-LR.WRF,oakville,2077,124
MPI-ESM-LR.WRF,oakville,2078,131
MPI-ESM-LR.WRF,oakville,2079,130
MPI-ESM-LR.WRF,oakville,2080,136
MPI-ESM-LR.WRF,oakville,2081,134
MPI-ESM-LR.WRF,oakville,2082,130
MPI-ESM-LR.WRF,oakville,2083,133
MPI-ESM-LR.WRF,oakville,2084,134
MPI-ESM-LR.WRF,oakville,2085,126
MPI-ESM-LR.WRF,oakville,2086,132
MPI-ESM-LR.WRF,oakville,2087,130
MPI-ESM-LR.WRF,oakville,2088,128
MPI-ESM-LR.WRF,oakville,2089,129
MPI-ESM-LR.WRF,oakville,2090,128
MPI-ESM-LR.WRF,oakville,2091,122
MPI-ESM-LR.WRF,oakville,2092,128
MPI-ESM-LR.WRF,oakville,2093,128
MPI-ESM-LR.WRF,oakville,2094,123
MPI-ESM-LR.WRF,oakville,2095,131
MPI-ESM-LR.WRF,oakville,2096,131
MPI-ESM-LR.WRF,oakville,2097,121
MPI-ESM-LR.WRF,oakville,2098,131
MPI-ESM-LR.WRF,oakville,2099,127
MPI-ESM-LR.WRF,oakville,2100,129
MPI-ESM-LR.WRF,vaira,2007,57
MPI-ESM-LR.WRF,vaira,2008,71
MPI-ESM-LR.WRF,vaira,2009,56
MPI-ESM-LR.WRF,vaira,2010,38
MPI-ESM-LR.WRF,vaira,2011,73
MPI-ESM-LR.WRF,vaira,2012,75
MPI-ESM-LR.WRF,vaira,2013,63
MPI-ESM-LR.WRF,vaira,2014,60
MPI-ESM-LR.WRF,vaira,2015,75
MPI-ESM-LR.WRF,vaira,2016,58
MPI-ESM-LR.WRF,vaira,2017,74
MPI-ESM-LR.WRF,vaira,2018,54
MPI-ESM-LR.WRF,vaira,2019,53
MPI-ESM-LR.WRF,vaira,2020,59
MPI-ESM-LR.WRF,vaira,2021,60
MPI-ESM-LR.WRF,vaira,2022,63
MPI-ESM-LR.WRF,vaira,2023,61
MPI-ESM-LR.WRF,vaira,2024,57
MPI-ESM-LR.WRF,vaira,2025,67
MPI-ESM-LR.WRF,vaira,2026,49
MPI-ESM-LR.WRF,vaira,2027,64
MPI-ESM-LR.WRF,vaira,2028,69
MPI-ESM-LR.WRF,vaira,2029,68
MPI-ESM-LR.WRF,vaira,2030,97
MPI-ESM-LR.WRF,vaira,2031,74
MPI-ESM-LR.WRF,vaira,2032,51
MPI-ESM-LR.WRF,vaira,2033,62
MPI-ESM-LR.WRF,vaira,2034,73
MPI-ESM-LR.WRF,vaira,2035,40
MPI-ESM-LR.WRF,vaira,2036,51
MPI-ESM-LR.WRF,vaira,2037,67
MPI-ESM-LR.WRF,vaira,2038,77
MPI-ESM-LR.WRF,vaira,2039,71
MPI-ESM-LR.WRF,vaira,2040,58
MPI-ESM-LR.WRF,vaira,2041,72
MPI-ESM-LR.WRF,vaira,2042,45
MPI-ESM-LR.WRF,vaira,2043,83
MPI-ESM-LR.WRF,vaira,2044,68
MPI-ESM-LR.WRF,vaira,2045,63
MPI-ESM-LR.WRF,vaira,2046,56
MPI-ESM-LR.WRF,vaira,2047,64
MPI-ESM-LR.WRF,vaira,2048,71
MPI-ESM-LR.WRF,vaira,2049,75
MPI-ESM-LR.WRF,vaira,2050,55
MPI-ESM-LR.WRF,vaira,2051,43
MPI-ESM-LR.WRF,vaira,2052,58
MPI-ESM-LR.WRF,vaira,2053,62
MPI-ESM-LR.WRF,vaira,2054,37
MPI-ESM-LR.WRF,vaira,2055,45
MPI-ESM-LR.WRF,vaira,2056,58
MPI-ESM-LR.WRF,vaira,2057,45
MPI-ESM-LR.WRF,vaira,2058,52
MPI-ESM-LR.WRF,vaira,2059,72
MPI-ESM-LR.WRF,vaira,2060,59
MPI-ESM-LR.WRF,vaira,2061,39
MPI-ESM-LR.WRF,vaira,2062,64
MPI-ESM-LR.WRF,vaira,2063,73
MPI-ESM-LR.WRF,vaira,2064,33
MPI-ESM-LR.WRF,vaira,2065,81
MPI-ESM-LR.WRF,vaira,2066,75
MPI-ESM-LR.WRF,vaira,2067,49
MPI-ESM-LR.WRF,vaira,2068,54
MPI-ESM-LR.WRF,vaira,2069,71
MPI-ESM-LR.WRF,vaira,2070,68
MPI-ESM-LR.WRF,vaira,2071,85
MPI-ESM-LR.WRF,vaira,2072,62
MPI-ESM-LR.WRF,vaira,2073,75
MPI-ESM-LR.WRF,vaira,2074,64
MPI-ESM-LR.WRF,vaira,2075,59
MPI-ESM-LR.WRF,vaira,2076,77
MPI-ESM-LR.WRF,vaira,2077,64
MPI-ESM-LR.WRF,vaira,2078,51
MPI-ESM-LR.WRF,vaira,2079,43
MPI-ESM-LR.WRF,vaira,2080,47
MPI-ESM-LR.WRF,vaira,2081,55
MPI-ESM-LR.WRF,vaira,2082,58
MPI-ESM-LR.WRF,vaira,2083,58
MPI-ESM-LR.WRF,vaira,2084,43
MPI-ESM-LR.WRF,vaira,2085,66
MPI-ESM-LR.WRF,vaira,2086,33
MPI-ESM-LR.WRF,vaira,2087,84
MPI-ESM-LR.WRF,vaira,2088,50
MPI-ESM-LR.WRF,vaira,2089,39
MPI-ESM-LR.WRF,vaira,2090,68
MPI-ESM-LR.WRF,vaira,2091,81
MPI-ESM-LR.WRF,vaira,2092,53
MPI-ESM-LR.WRF,vaira,2093,46
MPI-ESM-LR.WRF,vaira,2094,49
MPI-ESM-LR.WRF,vaira,2095,43
MPI-ESM-LR.WRF,vaira,2096,49
MPI-ESM-LR.WRF,vaira,2097,37
MPI-ESM-LR.WRF,vaira,2098,86
MPI-ESM-LR.WRF,vaira,2099,66
MPI-ESM-LR.WRF,vaira,2100,80
MPI-ESM-MR.CRCM5-UQAM,ibp,2007,226
MPI-ESM-MR.CRCM5-UQAM,ibp,2008,239
MPI-ESM-MR.CRCM5-UQAM,ibp,2009,199
MPI-ESM-MR.CRCM5-UQAM,ibp,2010,226
MPI-ESM-MR.CRCM5-UQAM,ibp,2011,218
MPI-ESM-MR.CRCM5-UQAM,ibp,2012,230
MPI-ESM-MR.CRCM5-UQAM,ibp,2013,210
MPI-ESM-MR.CRCM5-UQAM,ibp,2014,186
MPI-ESM-MR.CRCM5-UQAM,ibp,2015,194
MPI-ESM-MR.CRCM5-UQAM,ibp,2016,189
MPI-ESM-MR.CRCM5-UQAM,ibp,2017,207
MPI-ESM-MR.CRCM5-UQAM,ibp,2018,218
MPI-ESM-MR.CRCM5-UQAM,ibp,2019,161
MPI-ESM-MR.CRCM5-UQAM,ibp,2020,246
MPI-ESM-MR.CRCM5-UQAM,ibp,2021,210
MPI-ESM-MR.CRCM5-UQAM,ibp,2022,221
MPI-ESM-MR.CRCM5-UQAM,ibp,2023,261
MPI-ESM-MR.CRCM5-UQAM,ibp,2024,195
MPI-ESM-MR.CRCM5-UQAM,ibp,2025,180
MPI-ESM-MR.CRCM5-UQAM,ibp,2026,189
MPI-ESM-MR.CRCM5-UQAM,ibp,2027,228
MPI-ESM-MR.CRCM5-UQAM,ibp,2028,230
MPI-ESM-MR.CRCM5-UQAM,ibp,2029,211
MPI-ESM-MR.CRCM5-UQAM,ibp,2030,144
MPI-ESM-MR.CRCM5-UQAM,ibp,2031,220
MPI-ESM-MR.CRCM5-UQAM,ibp,2032,238
MPI-ESM-MR.CRCM5-UQAM,ibp,2033,200
MPI-ESM-MR.CRCM5-UQAM,ibp,2034,221
MPI-ESM-MR.CRCM5-UQAM,ibp,2035,242
MPI-ESM-MR.CRCM5-UQAM,ibp,2036,121
MPI-ESM-MR.CRCM5-UQAM,ibp,2037,221
MPI-ESM-MR.CRCM5-UQAM,ibp,2038,237
MPI-ESM-MR.CRCM5-UQAM,ibp,2039,207
MPI-ESM-MR.CRCM5-UQAM,ibp,2040,228
MPI-ESM-MR.CRCM5-UQAM,ibp,2041,221
MPI-ESM-MR.CRCM5-UQAM,ibp,2042,237
MPI-ESM-MR.CRCM5-UQAM,ibp,2043,203
MPI-ESM-MR.CRCM5-UQAM,ibp,2044,213
MPI-ESM-MR.CRCM5-UQAM,ibp,2045,179
MPI-ESM-MR.CRCM5-UQAM,ibp,2046,185
MPI-ESM-MR.CRCM5-UQAM,ibp,2047,150
MPI-ESM-MR.CRCM5-UQAM,ibp,2048,203
MPI-ESM-MR.CRCM5-UQAM,ibp,2049,197
MPI-ESM-MR.CRCM5-UQAM,ibp,2050,179
MPI-ESM-MR.CRCM5-UQAM,ibp,2051,201
MPI-ESM-MR.CRCM5-UQAM,ibp,2052,225
MPI-ESM-MR.CRCM5-UQAM,ibp,2053,185
MPI-ESM-MR.CRCM5-UQAM,ibp,2054,213
MPI-ESM-MR.CRCM5-UQAM,ibp,2055,189
MPI-ESM-MR.CRCM5-UQAM,ibp,2056,253
MPI-ESM-MR.CRCM5-UQAM,ibp,2057,195
MPI-ESM-MR.CRCM5-UQAM,ibp,2058,234
MPI-ESM-MR.CRCM5-UQAM,ibp,2059,199
MPI-ESM-MR.CRCM5-UQAM,ibp,2060,174
MPI-ESM-MR.CRCM5-UQAM,ibp,2061,194
MPI-ESM-MR.CRCM5-UQAM,ibp,2062,206
MPI-ESM-MR.CRCM5-UQAM,ibp,2063,217
MPI-ESM-MR.CRCM5-UQAM,ibp,2064,184
MPI-ESM-MR.CRCM5-UQAM,ibp,2065,235
MPI-ESM-MR.CRCM5-UQAM,ibp,2066,177
MPI-ESM-MR.CRCM5-UQAM,ibp,2067,181
MPI-ESM-MR.CRCM5-UQAM,ibp,2068,210
MPI-ESM-MR.CRCM5-UQAM,ibp,2069,180
MPI-ESM-MR.CRCM5-UQAM,ibp,2070,226
MPI-ESM-MR.CRCM5-UQAM,ibp,2071,232
MPI-ESM-MR.CRCM5-UQAM,ibp,2072,159
MPI-ESM-MR.CRCM5-UQAM,ibp,2073,255
MPI-ESM-MR.CRCM5-UQAM,ibp,2074,192
MPI-ESM-MR.CRCM5-UQAM,ibp,2075,252
MPI-ESM-MR.CRCM5-UQAM,ibp,2076,225
MPI-ESM-MR.CRCM5-UQAM,ibp,2077,182
MPI-ESM-MR.CRCM5-UQAM,ibp,2078,172
MPI-ESM-MR.CRCM5-UQAM,ibp,2079,207
MPI-ESM-MR.CRCM5-UQAM,ibp,2080,231
MPI-ESM-MR.CRCM5-UQAM,ibp,2081,217
MPI-ESM-MR.CRCM5-UQAM,ibp,2082,221
MPI-ESM-MR.CRCM5-UQAM,ibp,2083,207
MPI-ESM-MR.CRCM5-UQAM,ibp,2084,180
MPI-ESM-MR.CRCM5-UQAM,ibp,2085,240
MPI-ESM-MR.CRCM5-UQAM,ibp,2086,196
MPI-ESM-MR.CRCM5-UQAM,ibp,2087,220
MPI-ESM-MR.CRCM5-UQAM,ibp,2088,216
MPI-ESM-MR.CRCM5-UQAM,ibp,2089,212
MPI-ESM-MR.CRCM5-UQAM,ibp,2090,181
MPI-ESM-MR.CRCM5-UQAM,ibp,2091,207
MPI-ESM-MR.CRCM5-UQAM,ibp,2093,248
MPI-ESM-MR.CRCM5-UQAM,ibp,2094,209
MPI-ESM-MR.CRCM5-UQAM,ibp,2095,214
MPI-ESM-MR.CRCM5-UQAM,ibp,2096,187
MPI-ESM-MR.CRCM5-UQAM,ibp,2097,234
MPI-ESM-MR.CRCM5-UQAM,ibp,2098,188
MPI-ESM-MR.CRCM5-UQAM,ibp,2099,169
MPI-ESM-MR.CRCM5-UQAM,ibp,2100,225
MPI-ESM-MR.CRCM5-UQAM,kansas,2007,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2008,118
MPI-ESM-MR.CRCM5-UQAM,kansas,2009,107
MPI-ESM-MR.CRCM5-UQAM,kansas,2010,121
MPI-ESM-MR.CRCM5-UQAM,kansas,2011,114
MPI-ESM-MR.CRCM5-UQAM,kansas,2012,121
MPI-ESM-MR.CRCM5-UQAM,kansas,2013,134
MPI-ESM-MR.CRCM5-UQAM,kansas,2014,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2015,116
MPI-ESM-MR.CRCM5-UQAM,kansas,2016,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2017,116
MPI-ESM-MR.CRCM5-UQAM,kansas,2018,115
MPI-ESM-MR.CRCM5-UQAM,kansas,2019,113
MPI-ESM-MR.CRCM5-UQAM,kansas,2020,111
MPI-ESM-MR.CRCM5-UQAM,kansas,2021,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2022,121
MPI-ESM-MR.CRCM5-UQAM,kansas,2023,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2024,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2025,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2026,118
MPI-ESM-MR.CRCM5-UQAM,kansas,2027,135
MPI-ESM-MR.CRCM5-UQAM,kansas,2028,119
MPI-ESM-MR.CRCM5-UQAM,kansas,2029,114
MPI-ESM-MR.CRCM5-UQAM,kansas,2030,126
MPI-ESM-MR.CRCM5-UQAM,kansas,2031,119
MPI-ESM-MR.CRCM5-UQAM,kansas,2032,117
MPI-ESM-MR.CRCM5-UQAM,kansas,2033,124
MPI-ESM-MR.CRCM5-UQAM,kansas,2034,117
MPI-ESM-MR.CRCM5-UQAM,kansas,2035,109
MPI-ESM-MR.CRCM5-UQAM,kansas,2036,118
MPI-ESM-MR.CRCM5-UQAM,kansas,2037,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2038,113
MPI-ESM-MR.CRCM5-UQAM,kansas,2039,132
MPI-ESM-MR.CRCM5-UQAM,kansas,2040,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2041,114
MPI-ESM-MR.CRCM5-UQAM,kansas,2042,107
MPI-ESM-MR.CRCM5-UQAM,kansas,2043,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2044,116
MPI-ESM-MR.CRCM5-UQAM,kansas,2045,115
MPI-ESM-MR.CRCM5-UQAM,kansas,2046,119
MPI-ESM-MR.CRCM5-UQAM,kansas,2047,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2048,109
MPI-ESM-MR.CRCM5-UQAM,kansas,2049,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2050,111
MPI-ESM-MR.CRCM5-UQAM,kansas,2051,120
MPI-ESM-MR.CRCM5-UQAM,kansas,2052,104
MPI-ESM-MR.CRCM5-UQAM,kansas,2053,104
MPI-ESM-MR.CRCM5-UQAM,kansas,2054,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2055,104
MPI-ESM-MR.CRCM5-UQAM,kansas,2056,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2057,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2058,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2059,109
MPI-ESM-MR.CRCM5-UQAM,kansas,2060,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2061,122
MPI-ESM-MR.CRCM5-UQAM,kansas,2062,107
MPI-ESM-MR.CRCM5-UQAM,kansas,2063,119
MPI-ESM-MR.CRCM5-UQAM,kansas,2064,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2065,109
MPI-ESM-MR.CRCM5-UQAM,kansas,2066,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2067,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2068,109
MPI-ESM-MR.CRCM5-UQAM,kansas,2069,103
MPI-ESM-MR.CRCM5-UQAM,kansas,2070,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2071,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2072,112
MPI-ESM-MR.CRCM5-UQAM,kansas,2073,108
MPI-ESM-MR.CRCM5-UQAM,kansas,2074,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2075,107
MPI-ESM-MR.CRCM5-UQAM,kansas,2076,119
MPI-ESM-MR.CRCM5-UQAM,kansas,2077,108
MPI-ESM-MR.CRCM5-UQAM,kansas,2078,108
MPI-ESM-MR.CRCM5-UQAM,kansas,2079,108
MPI-ESM-MR.CRCM5-UQAM,kansas,2080,127
MPI-ESM-MR.CRCM5-UQAM,kansas,2081,112
MPI-ESM-MR.CRCM5-UQAM,kansas,2082,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2083,125
MPI-ESM-MR.CRCM5-UQAM,kansas,2084,143
MPI-ESM-MR.CRCM5-UQAM,kansas,2085,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2086,108
MPI-ESM-MR.CRCM5-UQAM,kansas,2087,112
MPI-ESM-MR.CRCM5-UQAM,kansas,2088,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2089,106
MPI-ESM-MR.CRCM5-UQAM,kansas,2090,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2091,110
MPI-ESM-MR.CRCM5-UQAM,kansas,2092,104
MPI-ESM-MR.CRCM5-UQAM,kansas,2093,103
MPI-ESM-MR.CRCM5-UQAM,kansas,2094,105
MPI-ESM-MR.CRCM5-UQAM,kansas,2095,107
MPI-ESM-MR.CRCM5-UQAM,kansas,2096,104
MPI-ESM-MR.CRCM5-UQAM,kansas,2097,125
